id,userid,name,date,location,anotator,entitas,sentimen,label_kombinasi,tweet
1.66E+18,1.62E+18,frasetyoerwan0,Sat May 13 00:25:41 +0000 2023,,jayadi,ganjar,p,g_p,"RT @Aryprasetyo85: Semakin tak terbendung #GanjarMenangTotal  Forum Alumni Universitas Indonesia Dukung Ganjar Pranowo di Pilpres, Ganjar D…"
1.66E+18,1521558931,DinaMrvina,Fri May 12 19:02:18 +0000 2023,,jayadi,ganjar,p,g_p,RT @Ganjaran_app: Niatnya mau ngehantam Ganjar Pranowo. Tapi akhirnya malah kena ulti.     #eurowizja2023 #ganjarana…
1.66E+18,9.13E+17,DplnM,Fri May 12 16:55:43 +0000 2023,"Kuala Lumpur, Wilayah Persekut",jayadi,ganjar,P,g_p,"RT @DPP_PPP: Dimulai di Semarang, PPP Konsolidasi Menangkan Ganjar Pranowo di Pilpres 2024  #PPPDukungGanjar  "
1.66E+18,1.61E+18,_negerialang96,Fri May 12 15:42:32 +0000 2023,📍 INDONESIA ,jayadi,ganjar,P,g_p,"Capres RI @ganjarpranowo mengucapkan selamat atas terselenggaranya acara Puncak Musra Indonesia pada 14 Mei 2023 di Istora Senayan.  Melalui Musra, Ganjar mengajak semua pihak untuk mewujudkan Pilpres 2024 secara jujur, adil, dan damai.  Cc. @jokowi  #PuncakMusraIndonesia "
1.66E+18,1.12E+18,wahananewsdotco,Fri May 12 15:37:33 +0000 2023,Jakarta,jayadi,ganjar,P,g_p,"SMRC: Usai Pengumuman Capres PDIP Elektabilitas Ganjar Naik 39,2% #Pemilu2024 #Pemilu #Pilpres2024 #Capres  "
1.66E+18,1.09E+18,Srikandi_Gp,Fri May 12 15:29:17 +0000 2023,"Jakarta Capital Region, Indone",jayadi,ganjar,P,g_p,RT @Aryprasetyo85: #GanjarMenengTotal Mantappp.... Angkatan Muda Siliwangi Dukung @ganjarpranowo Nyapres di 2024  Angkatan Muda Siliwangi (…
1.66E+18,1.54E+18,YuliSugiyanto06,Fri May 12 15:26:20 +0000 2023,"Jawa Tengah, Indonesia",jayadi,ganjar,P,g_p,"Ganjar Pranowo dalam sambutannya jelang Puncak Musra 2023 yang akan di gelar di Senayan Jakarta, Minggu, 14/05/2023.  Suara rakyat penentu masa depan di Pemilu 2024. Sukseskan Musra untuk Indonesia  🇮🇩🇮🇩  Ganjar Pranowo  #PuncakMusraIndonesia "
1.66E+18,1.37E+18,awan_mer4h,Fri May 12 15:15:03 +0000 2023,"Kebayoran Lama, Indonesia",jayadi,ganjar,p,g_p,"Santri dan warga Desa Ciherang, Kabupaten Cianjur menggelar istigasah dan selawatan untuk mendoakan bakal calon presiden yang diusung Partai Demokrasi Indonesia Perjuangan (PDIP) Ganjar Pranowo menang Pilpres 2024. #SahabatGanjar  "
1.66E+18,1.56E+18,ganjarbanget,Fri May 12 13:05:36 +0000 2023,"DKI Jakarta, Indonesia",jayadi,ganjar,p,g_p,"Semakin dekat dengan Pemilu, dukungan untuk Ganjar semakin deras #GanjarCapres #GanjarPranowo #Pemilu2024 "
1.66E+18,255866913,hariankompas,Fri May 12 13:01:38 +0000 2023,"Palmerah, Jakarta",jayadi,ganjar,p,g_p,"Partai Demokrasi Indonesia Perjuangan membentuk posko pemenangan Ganjar Pranowo di Pilpres 2024 yang berlokasi di Jalan Diponegoro 72, Jakarta Pusat, Jumat (12/5/2023). #VideoBerita #AdadiKompas   "
1.66E+18,2366752034,Ganjaran_app,Fri May 12 12:21:22 +0000 2023,Indonesia,jayadi,ganjar,P,g_p,Niatnya mau ngehantam Ganjar Pranowo. Tapi akhirnya malah kena ulti.     #eurowizja2023 #ganjaranapp #kritik  coldplay #GanjarPranowo #Capres2024 #pilpres #politik #ZeldaTOTK
1.66E+18,2883691224,DPPBMI,Fri May 12 12:14:30 +0000 2023,Indonesia,jayadi,ganjar,p,g_p,"Bung dan Jeng tau update terbaru ga?!!!, DPD BMI Sumut siap gaspol dalam pemenangan PDI Perjuangan dan Ganjar Pranowo di Pilpres 2024! Bersama-sama, kita wujudkan masa depan kebangsaan yang lebih gemilang.  #PDIPerjuangan #BantengMudaIndonesia #MudaBerjuang #MEnangkanGAnjar…  "
1.66E+18,1.24E+18,Penyair_Berdiri,Fri May 12 07:10:55 +0000 2023,,jayadi,ganjar,p,g_p,Ganjar Pranowo semoga sukses menjadi pemimpin amanah bagi Indonesia di tahun 2024.  #GanjarPranowo #SahabatGanjar #MEnangkanGAnjar #GenerasiGotongRoyong #JawaBarat  
1.66E+18,154435354,ch_chotimah2,Fri May 12 05:00:45 +0000 2023,"Kalimantan Timur, Indonesia",jayadi,ganjar,p,g_p,"Ganjar konsisten berada di papan atas bursa capres. Erick Thohir konsisten berada di papan atas bursa cawapres.  Tidak salah kalo ada yg bilang #GanjarErickDuetTerbaik, pilpres 2024 cukup satu putaran.🤟 "
1.66E+18,435004096,Aryprasetyo85,Fri May 12 04:54:55 +0000 2023,"Central Java, Indonesia",jayadi,ganjar,P,g_p,"#GanjarMenengTotal Mantappp.... Angkatan Muda Siliwangi Dukung @ganjarpranowo Nyapres di 2024  Angkatan Muda Siliwangi (AMS) resmi mendeklarasikan dukungan kepada calon presiden Ganjar Pranowo pada Pemilihan Presiden 2024, Rabu (10/5/2023) kemarin.  Menurut Ketua Umum AMS, Noery…  "
1.66E+18,1.66E+18,chandra_ca96337,Fri May 12 03:51:43 +0000 2023,,jayadi,ganjar,p,g_p," Sulsel ""Kita Sobat Ganjar Pranowo"" Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri,kawal beliau untuk NKRI Matur suwun @ganjarpranowo #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,1.66E+18,chandra_ca96337,Fri May 12 03:51:18 +0000 2023,,jayadi,ganjar,p,g_p," Sumbar ""Kita Sobat Ganjar Pranowo"" Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri,kawal beliau untuk NKRI Matur suwun @ganjarpranowo #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,1.66E+18,chandra_ca96337,Fri May 12 03:50:40 +0000 2023,,jayadi,ganjar,p,g_p," Jabar ""Kita Sobat Ganjar Pranowo"" Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri, kawal beliau untuk NKRI Matur suwun @ganjarpranowo #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,1.66E+18,chandra_ca96337,Fri May 12 03:49:44 +0000 2023,,jayadi,ganjar,p,g_p," Sumsel ""Kita Sobat Ganjar Pranowo"" Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri,kawal beliau untuk NKRI Matur suwun @ganjarpranowo #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,1.66E+18,chandra_ca96337,Fri May 12 03:49:18 +0000 2023,,jayadi,ganjar,p,g_p," Maluku ""Kita Sobat Ganjar Pranowo"" Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri,kawal beliau untuk NKRI Matur suwun @ganjarpranowo #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,1.66E+18,chandra_ca96337,Fri May 12 03:48:44 +0000 2023,,jayadi,ganjar,p,g_p," Kalbar ""Dulur Ganjar Pranowo"" Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri, kawal beliau untuk NKRI Matur suwun @ganjarpranowo   #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,1.66E+18,chandra_ca96337,Fri May 12 03:47:45 +0000 2023,,jayadi,ganjar,p,g_p," NTB ""Kita Sobat Ganjar Pranowo"" Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri, kawal beliau untuk NKRI Matur suwun @ganjarpranowo   #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,79130206,jpnncom,Fri May 12 03:47:13 +0000 2023,Indonesia,jayadi,ganjar,p,g_p,#BeritaJabar AMS Mantap Dukung Ganjar Pranowo Pada Pilpres 2024 @ganjarpranowo  #angkatanmudasiliwangi #pilpres2024  
1.66E+18,1.66E+18,chandra_ca96337,Fri May 12 03:47:00 +0000 2023,,jayadi,ganjar,p,g_p," ACEH Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri, kawal beliau untuk NKRI Matur suwun @ganjarpranowo   #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,1.64E+18,JintanMuklis,Fri May 12 03:46:02 +0000 2023,,jayadi,ganjar,p,g_p," PAPUA Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri, kawal beliau untuk NKRI Matur suwun @ganjarpranowo   #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,1.64E+18,JintanMuklis,Fri May 12 03:45:04 +0000 2023,,jayadi,ganjar,p,g_p," KALTIM Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri, kawal beliau untuk NKRI Matur suwun @ganjarpranowo   #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,1.64E+18,JintanMuklis,Fri May 12 03:44:28 +0000 2023,,jayadi,ganjar,p,g_p," KALTENG Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri, kawal beliau untuk NKRI Matur suwun @ganjarpranowo   #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,1.64E+18,JintanMuklis,Fri May 12 03:43:23 +0000 2023,,jayadi,ganjar,p,g_p," GORONTALO Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri, kawal beliau untuk NKRI Matur suwun @ganjarpranowo   #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,1.64E+18,JintanMuklis,Fri May 12 03:42:49 +0000 2023,,jayadi,ganjar,p,g_p," JATIM ""Relawan Ganjar Pranowo"" Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri, kawal beliau untuk NKRI Matur suwun @ganjarpranowo   #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,1.64E+18,JintanMuklis,Fri May 12 03:42:04 +0000 2023,,jayadi,ganjar,p,g_p," JAMBI ""Relawan Ganjar Pranowo"" Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri, kawal beliau untuk NKRI Matur suwun @ganjarpranowo   #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,1.64E+18,JintanMuklis,Fri May 12 03:41:27 +0000 2023,,jayadi,ganjar,p,g_p," SULBAR ""Relawan Ganjar Pranowo"" Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri, kawal beliau untuk NKRI Matur suwun @ganjarpranowo   #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,1.64E+18,JintanMuklis,Fri May 12 03:40:54 +0000 2023,,jayadi,ganjar,p,g_p," BANTEN ""Relawan Ganjar Pranowo"" Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri, kawal beliau untuk NKRI Matur suwun @ganjarpranowo #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,1.64E+18,JintanMuklis,Fri May 12 03:39:58 +0000 2023,,jayadi,ganjar,p,g_p," JATENG ""Relawan Ganjar Pranowo"" Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri, kawal beliau untuk NKRI Matur suwun @ganjarpranowo  #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,1726263481,santokuntet,Fri May 12 02:40:54 +0000 2023,Purbalingga-Jawa Tengah,jayadi,ganjar,p,g_p,"Relawan Optimis Ganjar Banjir Dukungan Di Pilpres 2024, Luar Biasa! Dukungan kepada Bpak Ganjar Pranowo tidak akan terbendung lagi #GanjarPranowo2024 #PolitikIdentitas #PemiluIndonesia "
1.66E+18,2158328558,zeliafrilia,Fri May 12 02:38:01 +0000 2023,,jayadi,ganjar,p,g_p,Sejumlah elemen masyarakat dari Forum Alumni Universitas Indonesia terus membanjiri untuk mendukung Ganjar Pranowo di Pilpres 2024 #GanjarPranowo2024 #PolitikIdentitas #PemiluIndonesia 
1.66E+18,1.29E+18,DewiLangitAyu,Fri May 12 02:35:47 +0000 2023,Surabaya,jayadi,ganjar,P,g_p,@erickthohir tetap sebagai Cawapres unggulan yg memang potensional buat maju di pilpres 2024. Apalagi jika nanti ET bisa berpasangan dengan Ganjar Pranowo fix pilpres bisa satu putaran doang   #GanjarErickDuetTerbaik 
1.66E+18,2192048586,saifelmulki,Fri May 12 02:25:31 +0000 2023,,jayadi,ganjar,p,g_p,Forum Alumni Universita Indonesia membanjiri untuk mendukung Ganjar Pranowo di Pilpres 2024 #GanjarPranowo2024 #PolitikIdentitas #PemiluIndonesia 
1.66E+18,1.24E+18,Selena_Lauraaa,Fri May 12 01:41:49 +0000 2023,,jayadi,ganjar,P,g_p,Nama Menteri BUMN Erick Thohir sering disebut2 dlm beberapa lembaga survei mempunyai elektabilitas tertinggi sbg capres. Figurnya dianggap mampu mendongkrak modal elektoral capres di Pilpres 2024. Erick Thohir selalu dipasangkan dgn capres kuat spt Ganjar. #GanjarErickDuetTerbaik 
1.66E+18,1.40E+18,Torrez_20_06,Fri May 12 00:36:32 +0000 2023,,jayadi,ganjar,p,g_p,"Terkuat di Pilpres 2024, Elektabilitas Ganjar Pranowo Kian Meroket  Gubernur Jawa Tengah, Ganjar Pranowo menjadi salah satu kandidat terkuat memenangkan Pilpres 2024 dengan tingkat elektabilitas yang terus meroket.  #BABYMONSTERisSEVEN Coldplay "
1.66E+18,1.35E+18,Hansunriko,Fri May 12 00:35:04 +0000 2023,Indonesia,jayadi,ganjar,p,g_p,"Pak @ganjarpranowo memiliki misi kerakyatan yg luar biasa dan terus mengutamakan kepentingan rakyat di atas segalanya, dukungan pada sosok Capres Ganjar Pranowo yg diusung oleh PDIP pada Pemilu 2024 terus semakin deras mengalir dari banyak kalangan.  #BABYMONSTERisSEVEN Coldplay "
1.66E+18,2580861451,bamantara00,Fri May 12 00:25:05 +0000 2023,,jayadi,ganjar,P,g_p,"Meski elektabilitas Ganjar Pranowo sempat turun tp kini dukungan thd Ganjar terus meroket. Disadur dr bbrp survey, Ganjar Pranowo kembali ada diurutan teratas. Alias rebound ! Jd kalo Pemilu diadakan hr ini, udh pasti Ganjar yg menang   #BABYMONSTERisSEVEN Coldplay Asnawi Jepang "
1.66E+18,14934218,Jifi,Thu May 11 23:37:40 +0000 2023,DKI Jakarta Indonesia,jayadi,ganjar,p,g_p,"Menghadiri acara di UGM Yogyakarta, Ganjar Pranowo Silaturahmi ke kediaman Gus Muwafiq untuk mohon do'a restu dan dukungannya untuk maju di Pilpres 2024, untuk membawa amanah rakyat Indonesia.  Cc. @ganjarpranowo  #GanjarMenangTotal   ...... "
1.66E+18,1.48E+18,4_gp2024,Thu May 11 16:58:46 +0000 2023,,jayadi,ganjar,p,g_p,"ingin bergotong royong untuk memenangkan Ganjar Pranowo pada Pilpres 2024 mendatang,"" ungkap Dewan Penasihat Sahabat Ganjar, Fahlesa Munabari.  #sahabatganjar #ganjarpranowo #ganjar #MenangkanGanjar #GenerasiGotongRoyong"
1.66E+18,1.48E+18,4_gp2024,Thu May 11 16:55:29 +0000 2023,,jayadi,ganjar,p,g_p,"Perjuangan Bu Mega, ingin bergotong royong untuk memenangkan Ganjar Pranowo pada Pilpres 2024 mendatang,"" ungkap Dewan Penasihat Sahabat Ganjar, Fahlesa Munabari.  #sahabatganjar #ganjarpranowo #ganjar #MenangkanGanjar #GenerasiGotongRoyong"
1.66E+18,219664498,DPP_PPP,Thu May 11 15:08:11 +0000 2023,Jl Diponegoro no.60 Jakarta,jayadi,ganjar,p,g_p,"Dimulai di Semarang, PPP Konsolidasi Menangkan Ganjar Pranowo di Pilpres 2024  #PPPDukungGanjar  "
1.66E+18,79130206,jpnncom,Thu May 11 14:00:04 +0000 2023,Indonesia,jayadi,ganjar,p,g_p,AMS Mantap Dukung Ganjar Pranowo Pada Pilpres 2024 #angkatanmudasiliwangi 
1.66E+18,79130206,jpnncom,Thu May 11 14:00:04 +0000 2023,Indonesia,jayadi,ganjar,p,g_p,Angkatan Muda Siliwangi Kompak Mendukung Ganjar di Pilpres 2024 #AngkatanMudaSiliwangi 
1.66E+18,1.24E+18,Penyair_Berdiri,Thu May 11 12:52:46 +0000 2023,,jayadi,ganjar,p,g_p,"Relawan Sahabat Ganjar berjalan bersama untuk menggeruduk DPD PDI-P Papua untuk satukan kekuatan di pemilihan presiden 2024. Ketika sampai di markas PDI-P, pengurus DPD sudah berbaris untuk menyambut relawan #SahabatGanjar.  #MEnangkanGAnjar #GenerasiGotongRoyong #Papua "
1.66E+18,1.25E+18,frontmudarev,Thu May 11 07:21:04 +0000 2023,,jayadi,ganjar,p,g_p,"""Meskipun Partai Buruh belum memutuskan secara resmi pilihannya, tapi dalam Rakernas yang digelar pada April yang lalu menyebut nama Ganjar Pranowo sebagai capres urutan pertama yang akan diusung Partai Buruh pada Pemilu 2024 mendatang.""  #sosialisme #revolusioner"
1.66E+18,1.30E+18,Za_At_Fa,Thu May 11 06:47:34 +0000 2023,,jayadi,ganjar,p,g_p,"RT @DewiOzza: Juru bicara Sandiaga Uno, Taufan Rahmadi, menegaskan Sandiaga masih punya peluang berpasangan dengan #GanjarPranowo yang dius…"
1.66E+18,435004096,Aryprasetyo85,Thu May 11 06:27:54 +0000 2023,"Central Java, Indonesia",jayadi,ganjar,p,g_p,"Semakin tak terbendung #GanjarMenangTotal  Forum Alumni Universitas Indonesia Dukung Ganjar Pranowo di Pilpres, Ganjar Dianggap Orang Baik  Forum Alumni Universitas Indonesia (FA UI), deklarasikan dukungan terhadap @ganjarpranowo, dalam pilpres 2024.  Acara deklarasi yang digelar…  "
1.66E+18,1.66E+18,chandra_ca96337,Thu May 11 06:16:11 +0000 2023,,jayadi,ganjar,p,g_p," NTB ""Kita Sobat Ganjar Pranowo"" Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri, kawal beliau untuk NKRI Matur suwun @ganjarpranowo #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,1.66E+18,chandra_ca96337,Thu May 11 06:15:41 +0000 2023,,jayadi,ganjar,p,g_p," ACEH Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri, kawal beliau untuk NKRI Matur suwun @ganjarpranowo #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,1.66E+18,chandra_ca96337,Thu May 11 06:14:45 +0000 2023,,jayadi,ganjar,p,g_p," Sulsel ""Kita Sobat Ganjar Pranowo"" Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri, kawal beliau untuk NKRI Matur suwun@ganjarpranowo #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,1.64E+18,JintanMuklis,Thu May 11 05:51:25 +0000 2023,,jayadi,ganjar,p,g_p," BANTEN ""Relawan Ganjar Pranowo"" Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri, kawal beliau untuk NKRI Matur suwun @ganjarpranowo   #GanjarMenangTotal #GanjarPranowo #GanjarErickDuetTerbaik"
1.66E+18,2755262034,kesittt,Thu May 11 03:42:23 +0000 2023,"Jawa Tengah, Indonesia",jayadi,ganjar,p,g_p,"Siapapun yg akan menjadi lawan bapak Ganjar Pranowo dalam pilpres 2024 nanti, seluruh relawan, partai pengusung dan semua elemen yg terlibat siap memenangkan bapak rambut putih secara total #MEnangkanGAnjar #GanjarMenangTotal "
1.66E+18,1878861787,DewiOzza,Thu May 11 01:59:42 +0000 2023,"Jakarta Utara, DKI Jakarta",jayadi,ganjar,p,g_p,"Juru bicara Sandiaga Uno, Taufan Rahmadi, menegaskan Sandiaga masih punya peluang berpasangan dengan #GanjarPranowo yang diusung PDIP untuk Pilpres 2024. Pihak Sandi menyebut politik saat ini masih di tahap dini.  "
1.66E+18,1.45E+18,knalpot_2tak,Thu May 11 00:51:05 +0000 2023,,jayadi,ganjar,p,g_p,Hasil survei SMRC menunjukkan 58 persen responden pemilih kritis menilai bakal calon presiden (capres) Ganjar Pranowo akan melanjutkan program pemerintahan Presiden Joko Widodo apabila terpilih menang pada Pilpres 2024.  @ganjarpranowo #GanjarMenangTotal 
1.66E+18,1.24E+18,Penyair_Berdiri,Thu May 11 00:19:23 +0000 2023,,jayadi,ganjar,p,g_p,"Ganjar Pranowo pada Pilpres 2024 mendatang,"" ungkap Dewan Penasihat Sahabat Ganjar, Fahlesa Munabari.  #sahabatganjar #MenangkanGanjar #GenerasiGotongRoyong"
1.66E+18,1.58E+18,_PabloRoby,Wed May 10 23:30:21 +0000 2023,,jayadi,ganjar,p,g_p,RT @Ganjaran_app: JARINGAN RELAWAN GANJAR TEMBUS HINGGA KOR  #ganjarpranowo #ganjarkita #PDIP #ganjarberikesejahteraan #ganjaranapp #pilpre…
1.66E+18,1.63E+18,kolega_ganjar,Wed May 10 15:46:09 +0000 2023,,jayadi,ganjar,p,g_p,"Jadilah bagian dari solusi dengan melaporkan hoaks. Bersama-sama, kita bisa membuat kontestasi pemilu mendatang lebih bermartabat, santun, dan terkendali.  #LawanHoaks #HoaxBukanBerita #BijakBermediaSosial #PemiluBermartabat #KOLEGA #KomunitasMilenialGanjar"
1.66E+18,255866913,hariankompas,Wed May 10 12:15:00 +0000 2023,"Palmerah, Jakarta",jayadi,ganjar,p,g_p,"Partai Demokrasi Indonesia Perjuangan (PDI-P), memastikan akan ada partai politik lain yang mengusung Ganjar Pranowo, sebagai bakal calon presiden untuk kontestasi pemilihan presiden 2024. #VideoBerita #AdadiKompas   "
1.66E+18,1.63E+18,faza1205,Wed May 10 11:50:40 +0000 2023,,jayadi,ganjar,p,g_p,RT @DewiOzza: Puluhan orang yang tergabung dalam Sahabat #Ganjar mendatangi Sekretariat DPD Partai Demokrasi Indonesia Perjuangan Jawa Bara…
1.66E+18,2162133289,sahabatganjarid,Wed May 10 10:52:41 +0000 2023,"Yogyakarta, Indonesia",jayadi,ganjar,p,g_p,Relawan Sahabat Ganjar mengunjungi kantor DPC PDI-P Kota Gorontalo untuk membahas strategi serta menunjukan dukungan serius kepada Ganjar Pranowo dalam kontestasi pilpres tahun depan.   #GanjarPranowo #SahabatGanjar #MEnangkanGAnjar #GenerasiGotongRoyong #Gorontalo 
1.66E+18,79130206,jpnncom,Wed May 10 10:48:30 +0000 2023,Indonesia,jayadi,ganjar,p,g_p,"#BeritaJabar Pilpres 2024, Gerakan Marhaenis Siap Antarkan Ganjar Pranowo Sampai Istana Negara @ganjarpranowo  #gerakanmarhaenis #pilrpes2024  "
1.66E+18,2503761613,IDSahabatGanjar,Wed May 10 10:43:03 +0000 2023,Indonesia,jayadi,ganjar,p,g_p,Relawan Sahabat Ganjar menggeruduk kantor DPD PDI-P dengan maksud ingin menyatukan suara dalam mendukung Ganjar Pranowo di pilpres 2024.   Pengurus mengatakan bahwa Sahabat Ganjar merupakan salah satu relawan yang paling lama dan tentu saja paling progresif.   #SahabatGanjar 
1.66E+18,79130206,jpnncom,Wed May 10 10:40:03 +0000 2023,Indonesia,jayadi,ganjar,p,g_p,"Pilpres 2024, Gerakan Marhaenis Siap Antarkan Ganjar Pranowo Sampai Istana Negara #gemaganjarpresiden "
1.66E+18,2503761613,IDSahabatGanjar,Wed May 10 10:12:29 +0000 2023,Indonesia,jayadi,ganjar,p,g_p,Halo Sahabat!   Relawan Sahabat Ganjar mengunjungi kantor DPC PDI-P Kota Gorontalo untuk membahas strategi serta menunjukan dukungan serius kepada Ganjar Pranowo dalam kontestasi pilpres tahun depan.   #SahabatGanjar #MEnangkanGAnjar #GenerasiGotongRoyong #Gorontalo 
1.66E+18,3672513812,NugrohoMedianto,Wed May 10 08:13:04 +0000 2023,,jayadi,ganjar,p,g_p,RT @Rapiyanti_Tina: Hasil Musra Relawan Jokowi: Ganjar Raih Peringkat Pertama - detikNews #PrabowoUntukNegeri #PrabowoPresiden #SayaSetyoko…
1.66E+18,3246473186,Rapiyanti_Tina,Wed May 10 08:13:03 +0000 2023,,jayadi,ganjar,p,g_p,RT @RSeptianEGeo: Hasil Musra Relawan Jokowi: Ganjar Raih Peringkat Pertama - detikNews #PrabowoUntukNegeri #PrabowoPresiden #SayaSetyoko h…
1.66E+18,3246473186,Rapiyanti_Tina,Wed May 10 08:12:33 +0000 2023,,jayadi,ganjar,p,g_p,Hasil Musra Relawan Jokowi: Ganjar Raih Peringkat Pertama - detikNews #PrabowoUntukNegeri #PrabowoPresiden #SayaSetyoko 
1.66E+18,1.60E+18,Dirty83498062,Wed May 10 06:11:22 +0000 2023,,jayadi,ganjar,p,g_p,@Arti_SebuahRasa kompak terus untuk dukung Ganjar di pilpres 2024 #SahabatGanjarGerudukPDIP
1.66E+18,1.53E+18,AbrarAb2012,Wed May 10 05:56:36 +0000 2023,,jayadi,ganjar,p,g_p,"@Waudira Semangat kebersamaan untuk kemenangan Ganjar.  Sukses selalu,semoga terpilih di Pilpres 2024 nanti. #SahabatGanjarGerudukPDIP"
1.66E+18,1016642725,sesiliaberna,Wed May 10 05:55:38 +0000 2023,,jayadi,ganjar,p,g_p,@Waudira Dukungan buat Pak Ganjar semakin terlihat nih. Semakin yakin Pak Ganjar bisa menang pada Pilpres 2024 mendatang.  #SahabatGanjarGerudukPDIP
1.66E+18,1.64E+18,JintanMuklis,Wed May 10 05:48:22 +0000 2023,,jayadi,ganjar,p,g_p," #SULBAR  Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri, kawal beliau untuk NKRI #GanjarMenangTotal #GanjarErickDuetTerbaik  #GanjarPranowo2024"
1.66E+18,1.52E+18,parttimeroaster,Wed May 10 05:46:55 +0000 2023,,jayadi,ganjar,p,g_p,"@Waudira #SahabatGanjarGerudukPDIP keren nih antusiasnya sahabat ganjar Sumatera Selatan, kawal terus sampai pilpres nanti"
1.66E+18,1.64E+18,JintanMuklis,Wed May 10 05:46:36 +0000 2023,,jayadi,ganjar,p,g_p," #BANTEN Group ini Wadah untuk mendukung Ganjar Pranowo menjadi Presiden pada pemilu 2024. Jangan biarkan Ganjar sendiri, kawal beliau untuk NKRI #GanjarMenangTotal  #GanjarErickDuetTerbaik  #GanjarCapres"
1.66E+18,2194116073,redhuce,Wed May 10 05:43:34 +0000 2023,,jayadi,ganjar,p,g_p,@Arti_SebuahRasa Semangat untuk pak Ganjar sampai pemilu 2024. #SahabatGanjarGerudukPDIP
