ID,sentiment,date,name,tweet,location
1585614017447329792,negative,Thu Oct 27 12:46:55 +0000 2022,Masbro_WN,"@politik__2024 @Yurissa_Samosir @Dennysiregar7 Ada akun2 pakai nama batak. Juga ada akun yg pakai nama2 cewek bali dan cines, tapi cuitan2 mrk sgt template ngadrun, sll soal utang, rupiah anjlok, ijazah jkw dll 😁 Ada indikasi utk memberi kesan bhw pendukung anis tdk hanya kaum yg itu, tp jg dr org2 minoritas 😅",
1585563989144391682,negative,Thu Oct 27 09:28:08 +0000 2022,Grivod,"@CNNIndonesia Rupiah kok anjlok terus?, apalah kerjaan kalian itu, sekolah tinggi2 &amp; dikasih kewenangan urus negara cuma urusi nilai tukar mata uang saja tidak bisa berbuat apa-apa?. Kasian Buuahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahahah","DKI Jakarta, Indonesia"
1585537591180304384,negative,Thu Oct 27 07:43:14 +0000 2022,REZIM_404,"@CNNIndonesia Rupiah anjlok, Dolar meroket.. Apakah ini baik² saja? Jgn hibur Rakyat dgn kebohongan.. Rkyt sdh Cerdas, tdk mudah dibuat Goblok",
1585238462789455872,negative,Wed Oct 26 11:54:36 +0000 2022,Asep90927950,@BNPTRI ekekekeekekekej.. wkwkwkwkwkw...Radikal...RUPIAH ANJLOK https://t.co/05nIWEUQ0y,
1585236663814742016,negative,Wed Oct 26 11:47:27 +0000 2022,GUS_MCFC18,"Super lelet Twitter , rupiah anjlok , w.a down ... Entah apa yg terjadi di balik semua ini...","Indragiri Hilir, Riau"
1585183469625540610,negative,Wed Oct 26 08:16:05 +0000 2022,KATADATAcoid,Kinrja industri tekstil anjlok karena permintaan dari negara-negara tujuan ekspor turun tajam. Pelemahan rupiah terhadap dolar AS semakin memperburuk penurunan kinerja tersebut. https://t.co/qhWWterdmG,Jakarta
1585178372023685120,negative,Wed Oct 26 07:55:49 +0000 2022,sofixcient,@detikcom Dollar naik rupiah anjlok yg diberitakan teroris HTI,"DKI Jakarta, Indonesia"
1585098175177973762,negative,Wed Oct 26 02:37:09 +0000 2022,panjiakbarul,"@imrenagi Apalagi rupiah lagi anjlok gini, banyak investor luar yg bidangnya padat karya dengan teknologi menengah kebawah seneng invest di negara yg currency lemah, Hpp mengarah ke cheap labour",Bandung
1585097692786876416,negative,Wed Oct 26 02:35:14 +0000 2022,Muadz38588306,Udahlah hentikan buat fitnah thdp mayoritas ... Negeri ini sedang menghadapi kebangrutan dgn rupiah terus anjlok mendekati 16rb/dollar itu kan dan terus bertambah anjlok predeksi menuju 20rb/dollar kan ?! https://t.co/yni5R3e7TK,
1585083643231604736,negative,Wed Oct 26 01:39:24 +0000 2022,Hasan09072,"@ruhutsitompul Kerja kerja kerja.. Hasilnya utang tak terkendali, rupiah anjlok, harga kebutuhan pokok melambung, gas, listrik, BBM naik, PHK dimana-mana. Pokoknya semua naik yg turun cuma satu, harga diri....",
1585007122961813505,negative,Tue Oct 25 20:35:20 +0000 2022,KavindraOemar,RT @zombieeeman: @KavindraOemar @HukumDan @Miduk17 rupiah anjlok,
1584954474954915841,negative,Tue Oct 25 17:06:08 +0000 2022,pinaraci_om,Cerita wanita bercadar bawa senpi ditengah: 1. Resesi global. 2. Nilai rupiah anjlok. 3. Naiknya elektabilitas Anies Baswedan. 4. IKN yg saat ini gencar lagi dipromosikan. 5. Gugatan Ijazah Jokowi. 6. Merosotnya trust publik pd Polisi. 7. Para kandidat Capres nasionalis mencuat.,
1584946877690445824,negative,Tue Oct 25 16:35:57 +0000 2022,dalgonyes,@papa_loren Resesi melonjak itu radikal.rupiah anjlok itu radikal.qq,NUSRABAR
1584944002171686926,negative,Tue Oct 25 16:24:31 +0000 2022,adalahiu,"@LOVE_AG4EVER__ Tetap waspada mikirin teroris, perempuan berhijab dan laki2 berjenggot gak usah mikirin rupiah anjlok, BBM naik, gas naik, listrik naik, kereta cepat biayanya bengkak, Sambo, 303, Tedy Minahasa, ijazah, inflasi, IKN sepi peminat, nelayan China melanggar laut Natuna, TKA China,",
1584918863942225920,negative,Tue Oct 25 14:44:38 +0000 2022,pemburu__tikus,"@papa_loren Masih kurang seru drpd drama kdrt nya Lesti, sutradara dah pusing mau bikin pengalihan isu sidang sambo,Anis capres, rupiah anjlok utang negara makin numpuk..",
1584878729184301056,negative,Tue Oct 25 12:05:09 +0000 2022,ceklissatucom,"Kian Terpuruk, Rupiah Anjlok ke Level Rp15.622 per USD #kurs #rupiah #matauang #nilaitukar #dolar #dolaras #bankindonesia #sukubunga #bank https://t.co/lnHffFKkRu","Bogor, Indonesia"
1584876035220598786,negative,Tue Oct 25 11:54:27 +0000 2022,SyafaahIis,RT @zombieeeman: @KavindraOemar @HukumDan @Miduk17 rupiah anjlok,
1584871148323381250,negative,Tue Oct 25 11:35:01 +0000 2022,WartaEkonomi,"Nilai Tukar Rupiah Anjlok terhadap Dolar AS Hari Ini, Melemah ke Rp15.583 per Dolar AS https://t.co/WeTyRcO2zo","Jakarta, Indonesia"
1584841040695291904,negative,Tue Oct 25 09:35:23 +0000 2022,ianku29,"@_ekokuntadhi Biasa aja keles, liat rakyat diadu domba, kekayaan negeri di rampok, rupiah anjlok, pengangguran banyak, biaya hidup tinggi, hutang bertambah terus INI BARU NGERII dasar manusia PEA",
1584832489029529600,negative,Tue Oct 25 09:01:24 +0000 2022,zombieeeman,@KavindraOemar @HukumDan @Miduk17 rupiah anjlok,"Tanjung Karang Barat, Indonesi"
1584773595787841536,negative,Tue Oct 25 05:07:23 +0000 2022,BangCepot77,"@detikcom ketika menjelang pilpres, dollar makin mengganas rupiah anjlok mendekati 16.000, radikal radikul mulai dimainkan.. hahahah polanya sama, urusin itu rupiah, phk, pengangguran, bbm dan sembako bukan radikal radikul",Indonesia
1584773372864786432,negative,Tue Oct 25 05:06:30 +0000 2022,VokalisBMTH,@tvOneNews Pengalihan isu!!! Rupiah anjlok!!!,Indonesia!
1584772658704834561,negative,Tue Oct 25 05:03:40 +0000 2022,BangCepot77,"@tvOneNews ketika menjelang pilpres, dollar makin mengganas rupiah anjlok mendekati 16.000, radikal radikul mulai dimainkan.. hahahah polanya sama, urusin itu rupiah, phk, pengangguran, bbm dan sembako bukan radikal radikul",Indonesia
1584771776206495744,negative,Tue Oct 25 05:00:09 +0000 2022,BangCepot77,"@detikcom ketika menjelang pilpres, dollar makin mengganas rupiah anjlok mendekati 16.000, radikal radikul mulai dimainkan.. hahahah polanya sama, urusin itu rupiah, bbm dan sembako bukan radikal radikul yg dimainkan..",Indonesia
1584764557687685120,negative,Tue Oct 25 04:31:28 +0000 2022,EgaP46,@BosPurwa Makann nya buzzer. Ribut ampe lupa rupiah anjlok...,
1584762999604391936,negative,Tue Oct 25 04:25:17 +0000 2022,almendra74,@NegeriKolam Jualan rasikalkul laris saat pemilu dan saat rupiah anjlok hehehe 🤣🤣,indonesia
1584710165542342658,negative,Tue Oct 25 00:55:20 +0000 2022,Santri_Jatinom,"RT @golkarpedia: Nilai Tukar Rupiah Terus Anjlok, Puteri Komarudin Desak BI Perkuat Jurus Intervensi https://t.co/qR1MPKKmyJ #airlanggahart…",
1584709862503874562,negative,Tue Oct 25 00:54:08 +0000 2022,DIANparfumeur,"RT @golkarpedia: Nilai Tukar Rupiah Terus Anjlok, Puteri Komarudin Desak BI Perkuat Jurus Intervensi https://t.co/qR1MPKKmyJ #airlanggahart…",indonesia
1584703163810320384,negative,Tue Oct 25 00:27:31 +0000 2022,KSatusatunya,"RT @golkarpedia: Nilai Tukar Rupiah Terus Anjlok, Puteri Komarudin Desak BI Perkuat Jurus Intervensi https://t.co/qR1MPKKmyJ #airlanggahart…",
1584698561098174465,negative,Tue Oct 25 00:09:13 +0000 2022,YuliantoTopik,"@MrsRachelIn @DybalaGonzalo @DinaKusmayanti9 Demonstrasi puluhan rakyat mati, nonton bola ratusan rakyat mati, kritis terhadap kekuasaan dipenjara, biaya kebutuhan hidup makin mahal, rupiah makin anjlok, utang dah ribuan triliun, apa yg mau diharapkan buat anak cucu? 🤣🤣🤣",
1586931980523823104,negative,Mon Oct 31 04:04:02 +0000 2022,jpnncom,"Kurs rupiah yang ditransaksikan antarbank di Jakarta pada Senin pagi melemah 19 poin atau 0,12 persen ke posisi Rp 15.573 per USD. #rupiah https://t.co/yfK8P8n3qv",Indonesia
1585561669677510657,negative,Thu Oct 27 09:18:55 +0000 2022,Adolf2004,"RT @kumparan: Sempat menguat, rupiah sore ini ditutup turun tipis. Besok diprediksi ke level Rp 15.550 hingga Rp 15.590 per dolar AS. https…",Everywhere
1585560339852451840,negative,Thu Oct 27 09:13:37 +0000 2022,kumparan,"Sempat menguat, rupiah sore ini ditutup turun tipis. Besok diprediksi ke level Rp 15.550 hingga Rp 15.590 per dolar AS. https://t.co/KDHVDNUuEl",
1585097682368233473,negative,Wed Oct 26 02:35:11 +0000 2022,macan1962,@KontanNews Seharusnya dibawah Rp. 14 rebu baru menguat namanya,
1585042690374504448,negative,Tue Oct 25 22:56:40 +0000 2022,ddww_ii,RT @Rudiyanto_zh: Kurs nilai tukar Rp terhadap USD yg mendekati level Rp 15.600an membuat sebagian masyarakat khawatir.. Apakah ini tanda2…,Yogjakarta
1585037474363215872,negative,Tue Oct 25 22:35:57 +0000 2022,Suldarmawan,RT @Rudiyanto_zh: Kurs nilai tukar Rp terhadap USD yg mendekati level Rp 15.600an membuat sebagian masyarakat khawatir.. Apakah ini tanda2…,
1584956920288268290,negative,Tue Oct 25 17:15:51 +0000 2022,yakAulia,RT @Rudiyanto_zh: Kurs nilai tukar Rp terhadap USD yg mendekati level Rp 15.600an membuat sebagian masyarakat khawatir.. Apakah ini tanda2…,"Hell, MI"
1584838005604646913,negative,Tue Oct 25 09:23:20 +0000 2022,Cuma_ini01,@MrAC59243884 @SugiyantiNinik @pn7l7h Nilai tukar rupiah terhadap dolar semakin tinggi. Kira kira bisa ga ya rupiah kembali menguat. Syukur kalau di bawah Rp 10.000,
1584783217512525824,negative,Tue Oct 25 05:45:37 +0000 2022,serambinews,"#KursDollarHariIni #RupiahTerusMelemah Pukul 11.47 WIB, rupiah spot ada di level Rp 15.613 per dolar Amerika Serikat (AS), melemah 0,17% dari sehari sebelumnya yang ada di Rp 15.586 per dolar AS https://t.co/IllX9DiLOo",Aceh
1585826085128011776,negative,Fri Oct 28 02:49:36 +0000 2022,KATADATAcoid,Nilai tukar rupiah diperkirakan melemah akibat adanya penguatan dolar AS pasca rilis pertumbuhan ekonomi negara tersebut yang melebihi ekspektasi. https://t.co/6po8cuYq0h,Jakarta
1585464084170174464,negative,Thu Oct 27 02:51:08 +0000 2022,idntimes,Dolar AS alami penguatan usai pembukaan perdagangan https://t.co/KtRArqyd0H,
1585271694264090625,negative,Wed Oct 26 14:06:39 +0000 2022,detikfinance,"Dolar AS masih kuat terhadap rupiah. Bersamaan dengan penguatan dolar AS terhadap rupiah, sejumlah Bank sudah ada yang menjual dolar AS senilai Rp 15.700-an. https://t.co/vwe7sUAAJ1","Jakarta, Indonesia"
1584929697020137473,negative,Tue Oct 25 15:27:40 +0000 2022,saynotopdip,RT @detikfinance: Kurs dolar Amerika Serikat kembali mengalami penguatan terhadap rupiah! Kini dolar AS berada di level Rp15.594. Simak pan…,
1584892129737728000,negative,Tue Oct 25 12:58:24 +0000 2022,RyanBakkaru,RT @detikcom: Kurs dolar Amerika Serikat kembali mengalami penguatan terhadap rupiah! Kini dolar AS berada di level Rp15.594. Simak pantaua…,Bekas Ibukota Jakarta
1584822363262111744,negative,Tue Oct 25 08:21:10 +0000 2022,mmdandytra,Chart to see : Rupiah masih terus melemah seiring dengan penguatan USD. Meski Rupiah masih lebih kuat dibanding mata uang lain namun perlemahan Rupiah menjadi kekhawatiran tersendiri.,
1584804194930032641,negative,Tue Oct 25 07:08:58 +0000 2022,junabolong,RT @detikcom: Kurs dolar Amerika Serikat kembali mengalami penguatan terhadap rupiah! Kini dolar AS berada di level Rp15.594. Simak pantaua…,
1584804168937926658,negative,Tue Oct 25 07:08:52 +0000 2022,h3nd4r,RT @detikfinance: Kurs dolar Amerika Serikat kembali mengalami penguatan terhadap rupiah! Kini dolar AS berada di level Rp15.594. Simak pan…,Medan
1584800847388872704,negative,Tue Oct 25 06:55:40 +0000 2022,MBT_Utama,RT @detikfinance: Kurs dolar Amerika Serikat kembali mengalami penguatan terhadap rupiah! Kini dolar AS berada di level Rp15.594. Simak pan…,
1584800605243162624,negative,Tue Oct 25 06:54:43 +0000 2022,detikfinance,Kurs dolar Amerika Serikat kembali mengalami penguatan terhadap rupiah! Kini dolar AS berada di level Rp15.594. Simak pantauan pada beberapa bank berikut ini. https://t.co/JKS6f1vanT,"Jakarta, Indonesia"
1584800209145540614,negative,Tue Oct 25 06:53:08 +0000 2022,Azky_RK,RT @detikcom: Kurs dolar Amerika Serikat kembali mengalami penguatan terhadap rupiah! Kini dolar AS berada di level Rp15.594. Simak pantaua…,
1584799989142024192,negative,Tue Oct 25 06:52:16 +0000 2022,MRRS168,RT @detikcom: Kurs dolar Amerika Serikat kembali mengalami penguatan terhadap rupiah! Kini dolar AS berada di level Rp15.594. Simak pantaua…,
1584799966870241280,negative,Tue Oct 25 06:52:10 +0000 2022,kumparan,Kemendag mengungkapkan penguatan dolar Amerika Serikat (AS) terhadap rupiah akan berdampak kepada semakin mahalnya barang impor Indonesia. https://t.co/stQmAItT8p,
1584799753958699008,negative,Tue Oct 25 06:51:20 +0000 2022,WellToto,RT @detikcom: Kurs dolar Amerika Serikat kembali mengalami penguatan terhadap rupiah! Kini dolar AS berada di level Rp15.594. Simak pantaua…,
1584799598161416192,negative,Tue Oct 25 06:50:43 +0000 2022,detikcom,Kurs dolar Amerika Serikat kembali mengalami penguatan terhadap rupiah! Kini dolar AS berada di level Rp15.594. Simak pantauan pada beberapa bank berikut ini. https://t.co/CbaL7Vcc4O,"Jakarta, Indonesia"
1584750376925937665,negative,Tue Oct 25 03:35:07 +0000 2022,detikcom,"Meski tak sebesar kemarin, kurs dolar Amerika Serikat (AS) terhadap rupiah kembali mengalami penguatan di level Rp15.500. https://t.co/3Y61RS1Cmx","Jakarta, Indonesia"
1584746173956497408,negative,Tue Oct 25 03:18:25 +0000 2022,detikfinance,"Meski tak sebesar kemarin, kurs dolar Amerika Serikat (AS) terhadap rupiah kembali mengalami penguatan di level Rp15.500. https://t.co/bapBcEl9mE","Jakarta, Indonesia"
1584773009801641984,positive,Tue Oct 25 05:05:03 +0000 2022,trenasia_com,"Indeks Saham Asia Catat Kinerja positive, Apakah Rupiah Akan Ikut Menguat? https://t.co/MfQfkBAFsI #TrenAsia",Jakarta
1584763829493170176,negative,Tue Oct 25 04:28:35 +0000 2022,cnbcindonesia,Rupiah PHP! Sempat Menguat Hanya Untuk Tertekan https://t.co/SciB80jtXG,Jakarta Capital Region
1585921881290727425,positive,Fri Oct 28 09:10:16 +0000 2022,fanifaniii,gilasih skrg usd sama euro harganya sama🙄 jadi ini rupiah yg menguat atau euro yg melemah ya😂,
1585010444875739136,negative,Tue Oct 25 20:48:32 +0000 2022,ravelax,"RT @Rudiyanto_zh: Mengapa saat IDR melemah vs USD, tapi pada saat yg sama malah menguat thd mata uang negara lain? Awal tahun vs 24 Okt JP…","DKI Jakarta, Indonesia"
1584952816875245568,negative,Tue Oct 25 16:59:33 +0000 2022,Rudiyanto_zh,"Tapi ibarat pintu, ketika ada yg tertutup (USD menguat), ada pintu lain yg terbuka (Rp menguat terhadap Euro, GBP, JPY, KRW, RMB) Kesempatan ini dapat digunakan seperti jalan2 ke negara yg kursnya lebih lemah dan atau mulai diversifikasi selain USD Have a nice day https://t.co/ydfwI2N41V",Jakarta Capital Region
1584952781974405120,negative,Tue Oct 25 16:59:24 +0000 2022,Rudiyanto_zh,"Mengapa saat IDR melemah vs USD, tapi pada saat yg sama malah menguat thd mata uang negara lain? Awal tahun vs 24 Okt JPY 126 vs 105 Euro 16.300 vs 15.500 GBP 19.600 vs 17.900 KRW 12 vs 10,8 AUD 10.300 vs 9950 CNY 2270 vs 2130 Hanya vs 🇸🇬 yg Rp melemah SGD 10.500 vs 10.990",Jakarta Capital Region
1584952744364109824,negative,Tue Oct 25 16:59:15 +0000 2022,Rudiyanto_zh,"Kurs nilai tukar Rp terhadap USD yg mendekati level Rp 15.600an membuat sebagian masyarakat khawatir.. Apakah ini tanda2 akan resesi? Di sisi lain, mata uang Rp justru menguat terhadap GBP, Euro, MYR, JPY, KRW dan sebagainya Mengapa bisa demikian?",Jakarta Capital Region
1584735643900735488,positive,Tue Oct 25 02:36:35 +0000 2022,KATADATAcoid,"Analis menilai bahwa kinerja bursa saham yang positive akan mendorong penguatan rupiah, namun mata uang Indonesia tersebut masih berpotensi melemah kembali imbas risiko kenaikan bunga The Fed. https://t.co/r5IoLc5VW8",Jakarta
1585948817740148737,positive,Fri Oct 28 10:57:18 +0000 2022,AlbertSolo2,"RT @AlbertSolo2: Kabar gembira bagi bangsa Indonesia, rupiah pada penutupan perdagangan Jumat sore sore ini,di tutup menguat setelah, beber…","Surakarta, Jawa Tengah"
1585948731735932928,positive,Fri Oct 28 10:56:57 +0000 2022,AlbertSolo2,"Kabar gembira bagi bangsa Indonesia, rupiah pada penutupan perdagangan Jumat sore sore ini,di tutup menguat setelah, beberapa bulan terakhir ini, terus menerus anjlok terhadap Dollar Amerika serikat, rupiah masih berada di angka Rp.15.567 per satu Dollar Amerika serikat.","Surakarta, Jawa Tengah"
1585948236006985728,positive,Fri Oct 28 10:54:59 +0000 2022,AlbertSolo2,"RT @AlbertSolo2: Gubernur Bank Indonesia optimis rupiah akan kembali menguat, setelah nilai tukar Dollar Amerika serikat terhadap sejumlah…","Surakarta, Jawa Tengah"
1585948156076134401,positive,Fri Oct 28 10:54:40 +0000 2022,AlbertSolo2,"Gubernur Bank Indonesia optimis rupiah akan kembali menguat, setelah nilai tukar Dollar Amerika serikat terhadap sejumlah mata uang kuat seperti euro dan poundsterling, di kabarkan anjlok, saat ini rupiah masih berada di angka Rp.15 .567 per satu Dollar Amerika serikat.","Surakarta, Jawa Tengah"
1587356845189963776,positive,Tue Nov 01 08:12:18 +0000 2022,TempikkU,"@ChusnulCh__ Puji Tuhan, Hallelujah, Berkah dalem ekonomi meroket rupiah menguat lowongan kerja banyak harga sembako murah rakyat sejahtera cc @ernestprakasa @killthedj @TaufikDamas @Stakof @TeddGus @Uki23 @Dennysiregar7 @MurtadhaOne1 @yusuf_dumdum @budimandjatmiko @kangdede78 @na_dirs",
1587284180395696128,positive,Tue Nov 01 03:23:33 +0000 2022,AdeKasep87,@Miduk17 Alhamdulillah....d bawah ekonomi meroket rupiah menguat skrg 10rb /USD,
1587779763665764352,positive,Wed Nov 02 12:12:49 +0000 2022,cnbcindonesia,Baca Nih! BCA Kasih Bocoran Kapan Rupiah Menguat https://t.co/ritkgt3FYx,Jakarta Capital Region
1587660532429250560,positive,Wed Nov 02 04:19:02 +0000 2022,trenasia_com,Nilai Kurs Rupiah Diprediksi Menguat Walau Sudah Bergerak Menuju Rp15.650 per Dolar AS https://t.co/ZSIoh0w0dJ #TrenAsia,Jakarta
1587631702733516801,positive,Wed Nov 02 02:24:29 +0000 2022,KuroKaitou,"@4benyaQiqin @endonesiatwit @IrvanRangkuti2 @Dennysiregar7 Ga perlu romantisasi satu aspek. Itu rupiah menguat sampai segitunya kan ada campur tangan IMF juga (dengan pinjaman yg banyak syaratnya itu). Jangan sampai yg begini diagung-agungkan tapi IMFnya dihujat, padahal semuanya satu kesatuan kejadian.","Tangerang, ID"
1587630103823257602,positive,Wed Nov 02 02:18:08 +0000 2022,aris_aca,Nilai Tukar Rupiah Berpotensi Menguat ke Arah Rp15.560 https://t.co/vUvjOuVP8o via @Media_Asuransi @aristontjendra,"ÜT: -6.202765,106.815921"
1587478208005693440,positive,Tue Nov 01 16:14:33 +0000 2022,The_ArMadi,Rupiah Menguat Di Tengah Meredanya Kekhawatiran Resesi - Mega Kurasi https://t.co/Iz6vBuyXpK,"Cilacap,jawa tengah"
1587434130433708033,positive,Tue Nov 01 13:19:24 +0000 2022,mengeluhmelengu,"Sekarang nabung di bank konvensional 0%, padahal dulu campaignnya adalah ayo nabung ke bank; little did you know bahwa menabung tidak membuatmu kaya tapi membuat nilai rupiah menguat",
1587356845189963776,positive,Tue Nov 01 08:12:18 +0000 2022,TempikkU,"@ChusnulCh__ Puji Tuhan, Hallelujah, Berkah dalem ekonomi meroket rupiah menguat lowongan kerja banyak harga sembako murah rakyat sejahtera cc @ernestprakasa @killthedj @TaufikDamas @Stakof @TeddGus @Uki23 @Dennysiregar7 @MurtadhaOne1 @yusuf_dumdum @budimandjatmiko @kangdede78 @na_dirs",
1587300876783603712,positive,Tue Nov 01 04:29:54 +0000 2022,AlbertSolo2,"RT @AlbertSolo2: Kepala badan pusat statistik RI telah mengumumkan data inflasi Oktober 2022, yakni di kisaran 5,71%.Gubernur Bank Indonesi…","Surakarta, Jawa Tengah"
1587300838615445504,positive,Tue Nov 01 04:29:45 +0000 2022,AlbertSolo2,"Kepala badan pusat statistik RI telah mengumumkan data inflasi Oktober 2022, yakni di kisaran 5,71%.Gubernur Bank Indonesia optimis rupiah bisa kembali menguat, saat ini pasar masih menunggu hasil pertemuan Bank central Amerika serikat atau The Fed Rabu esok waktu setempat.","Surakarta, Jawa Tengah"
1587248152402227200,positive,Tue Nov 01 01:00:23 +0000 2022,cnbcindonesia,"Inflasi RI Diramal Melandai, Rupiah Bisa Menguat Hari Ini? https://t.co/ye879WZ7h6",Jakarta Capital Region
1586873403033931776,positive,Mon Oct 31 00:11:16 +0000 2022,SangFajar51,"RT @timpakul_89: KURS Rupiah menguat 0,2 % atau 31 poin terhadap dolar AS (Jumat 28 Oktober 2022) Walaupun menguat akan tetapi masih pada…",
1586861072195387392,positive,Sun Oct 30 23:22:16 +0000 2022,KaRaWiLa_01,"RT @timpakul_89: KURS Rupiah menguat 0,2 % atau 31 poin terhadap dolar AS (Jumat 28 Oktober 2022) Walaupun menguat akan tetapi masih pada…",
1586857890207277056,positive,Sun Oct 30 23:09:38 +0000 2022,chakraWijaya3,"RT @timpakul_89: KURS Rupiah menguat 0,2 % atau 31 poin terhadap dolar AS (Jumat 28 Oktober 2022) Walaupun menguat akan tetapi masih pada…",
1586857056589742080,positive,Sun Oct 30 23:06:19 +0000 2022,bento15068118,"KURS Rupiah menguat 0,2 % atau 31 poin terhadap dolar AS (Jumat 28 Oktober 2022) Walaupun menguat akan tetapi masih pada posisi Rp.15.542 per dolar AS,. #62NegeriKrisis #62NegeriKrisis 👇👇👇 https://t.co/htZBN7skTA",
1586857002889728000,positive,Sun Oct 30 23:06:06 +0000 2022,timpakul_89,"KURS Rupiah menguat 0,2 % atau 31 poin terhadap dolar AS (Jumat 28 Oktober 2022) Walaupun menguat akan tetapi masih pada posisi Rp.15.542 per dolar AS,. #62NegeriKrisis #62NegeriKrisis 👇👇👇 https://t.co/waXtAzjHah",
1586617432927395840,positive,Sun Oct 30 07:14:08 +0000 2022,1404Stj,"@KemenkeuRI Semangaat INDONESIA Kemenkeu RI, BI, etc semoga: -Mengupayakan maksimal agar Nilai Tukar Rupiah terhadap Dollar AS dan mata uang Negara2 Maju, terus menguat sustainable Ke depan, smg 1 Dollar AS bs di bawah 10.000 Rp -Kian memperkuat Perekonomian RI Untuk mewujudkan RI Maju.",INDONESIA
1586173843135401985,positive,Sat Oct 29 01:51:28 +0000 2022,AlbertSolo2,"Menteri keuangan Sri Mulyani Indrawati menyebut bahwa tekanan resesi ekonomi global tahun depan, terhadap perekonomian Indonesia sangat berat, Rupiah meskipun menguat tapi itu hanya sementara saja, setelah itu pasti jatuh lagi.kabar baiknya, harga pangan di dalam negeri stabil","Surakarta, Jawa Tengah"
1586141657358925824,positive,Fri Oct 28 23:43:34 +0000 2022,BudiyantoEp,"RT @okezonenews: Modal Asing Masuk RI Capai Rp3,02 Triliun, Rupiah Langsung Menguat #LengkapCepatBeritanya #Keuangan #Ekonomi #InfoSaham…","Kota Semarang, Jawa Tengah"
1586090693352882177,positive,Fri Oct 28 20:21:04 +0000 2022,nolantv_berita,"Modal Asing Masuk RI Capai Rp3,02 Triliun, Rupiah Langsung Menguat https://t.co/sUssSOBDgg #Terbaru #asing #berita #capai https://t.co/pQbT23vpUo",
1585999955126206464,positive,Fri Oct 28 14:20:30 +0000 2022,ivooxid,"Dipicu Spekulasi The Fed Kurang Agresif, Rupiah Menguat Lagi https://t.co/b92VPNtqqS",Jakarta
1585995379476410368,positive,Fri Oct 28 14:02:19 +0000 2022,okezonenews,"Modal Asing Masuk RI Capai Rp3,02 Triliun, Rupiah Langsung Menguat #LengkapCepatBeritanya #Keuangan #Ekonomi #InfoSaham #HargaSaham . https://t.co/wBhGaoeQmC",Jakarta
1585992082833174529,positive,Fri Oct 28 13:49:13 +0000 2022,AlbertSolo2,RT @AlbertSolo2: Kabar terbaru menyebutkan rupiah menguat setelah beberapa bulan terakhir ini terus melemah terhadap Dollar Amerika serikat…,"Surakarta, Jawa Tengah"
1585992055310159872,positive,Fri Oct 28 13:49:06 +0000 2022,AlbertSolo2,"Kabar terbaru menyebutkan rupiah menguat setelah beberapa bulan terakhir ini terus melemah terhadap Dollar Amerika serikat.pada penutupan perdagangan Jumat sore tadi, Rupiah di tutup di angka Rp.15.554 per satu Dollar Amerika serikat, namun demikian BI masih was-was.","Surakarta, Jawa Tengah"
1585981848337149953,positive,Fri Oct 28 13:08:33 +0000 2022,trenasia_com,"Pertumbuhan Ekonomi AS di Atas Ekspetasi, Nilai Rupiah Ditutup Menguat di Akhir Pekan https://t.co/b3e0vPuP96 #TrenAsia",Jakarta
1585978095542173696,positive,Fri Oct 28 12:53:38 +0000 2022,WaspadaOnline,"Akhir Pekan, Rupiah Menguat tapi IHSG Terkoreksi https://t.co/oG2YHtLdt5",Medan
1585974821586087936,positive,Fri Oct 28 12:40:38 +0000 2022,ryolandafit,RT @CNNIndonesia: Rupiah Menguat Tipis ke Rp15.554 per Dolar AS Sore Ini https://t.co/RgVKPUZGFG,
1585951386164146177,positive,Fri Oct 28 11:07:30 +0000 2022,awLdh,"RT @tempodotco: Rupiah Menguat ke Level Rp 15.554, Analis Ingatkan Pemerintah dan BI Tetap Waspada https://t.co/n0rQbn6rr5 #TempoBisnis",
1585951053748801537,positive,Fri Oct 28 11:06:11 +0000 2022,tempodotco,"Rupiah Menguat ke Level Rp 15.554, Analis Ingatkan Pemerintah dan BI Tetap Waspada https://t.co/n0rQbn6rr5 #TempoBisnis",Indonesia
1585949879284613125,positive,Fri Oct 28 11:01:31 +0000 2022,idx_channel,"Nilai tukar rupiah ditutup menguat tipis 13 poin di level Rp15.554 atas dolar Amerika Serikat (USD) dalam perdagangan sore ini, Jumat (28/10/2022). #stockmarket #tradingnews #marketnews #newsupdate #investing #financenews #IHSG https://t.co/r1PzP9suNV",Jakarta Capital Region
1585949467744010240,positive,Fri Oct 28 10:59:53 +0000 2022,GeronimoFM,#SPOTNEWS : Nilai Tukar Rupiah Siang Ini Menguat Usai Data Ekonomi AS Membaik (VIA : https://t.co/WpPe2ZvqYA) #PLAYGROUND,"Jalan Gayam No. 24, Yogyakarta"
1585948817740148737,positive,Fri Oct 28 10:57:18 +0000 2022,AlbertSolo2,"RT @AlbertSolo2: Kabar gembira bagi bangsa Indonesia, rupiah pada penutupan perdagangan Jumat sore sore ini,di tutup menguat setelah, beber…","Surakarta, Jawa Tengah"
