id,date,Sentimen,tweet
1.4678E+18,Mon Dec 06 10:15:22 +0000 2021,positive,@FerdinandHaean3 Ah semvaak...justru ada sumur resapan Jakarta ga seperti jaman ahox. Pak Jokowi kerja dgn tenang https://t.co/N6LNtDltLY
1.46551E+18,Tue Nov 30 02:28:21 +0000 2021,negative,"@FerdinandHaean3 Anis kira tanah jakarta itu seperti tanah gurun.   Di buat sumur resapan air nya langsung meresap ke dalam tanah.  Tapi sudahlah,  kalau bukan pemimpin goblok, bukan Anis namanya."
1.46549E+18,Tue Nov 30 01:08:52 +0000 2021,positive,@FerdinandHaean3 Anjing satu ini rasis berat. Sebaiknya dimasukkan di sumur resapan banjir Jakarta.
1.46569E+18,Tue Nov 30 14:41:08 +0000 2021,negative,"@FerdinandHaean3 Betul, mulai 2014 kok gak longsor ya.  Memang sumur resapan tak berguna 2014 ya @yusuf_dumdum_ @ChusnulCh__ @_ekokuntadhi @Dennysiregar7 @PSI_Jakarta @Mdy_Asmara1701 https://t.co/zauPh7iN3F"
1.46676E+18,Fri Dec 03 13:06:59 +0000 2021,positive,"@FerdinandHaean3 Dulu gak disorot karena kerjaan junjungan yang gak jelas, gak efektif. Sekarang kerja Anies disorot habis, karena sumur resapan Anies efektif berhasil menghalau banjir di Jakarta."
1.46564E+18,Tue Nov 30 10:57:05 +0000 2021,negative,@FerdinandHaean3 Jakarta kehilangan estetika pembangunan... akibat sumur resapan...  Bahagia kah...??????
1.46592E+18,Wed Dec 01 05:33:02 +0000 2021,negative,"@FerdinandHaean3 Jakarta khususnya &amp; kota besar lain, sumur resapan TIDAK COCOK disana, krn air yg masuk ke tanah akan terjebak o/ pondasi beton bangunan pencakar langit, akibatnya, air tdk meresap dg sempurna, yg cocok bersihkan sampah &amp; aliran s"
1.46701E+18,Sat Dec 04 06:02:41 +0000 2021,negative,@FerdinandHaean3 Jakarta sudah mengambil keputusan yg fatal..  ALLAH tidak menciptakan sumur resapan yg ada Allah menciptakan sungai dan gunanya sungai untuk mengalirkan air dari darat ke laut...
1.46576E+18,Tue Nov 30 19:10:14 +0000 2021,negative,"@FerdinandHaean3 Jalan raya di Jakarta setahun kedepan tentu pada rusak, terutama yg ada sumur resapan nya,awal nya akan retak saat kemarau"
1.46783E+18,Mon Dec 06 11:58:43 +0000 2021,positive,"@FerdinandHaean3 Jongos Komunis ToIoI Buzzer matamu sempaI..! Yang buzzer itu congor Iu GobIok..!!  Bisanya hanya mengeritik dan serang Gubernur DKI Jakarta. Otak dangkaI, yang di bahas cuman sumur resapan doang.  Apa gak ada berita lain nyet? Jangan-jang"
1.46587E+18,Wed Dec 01 02:17:28 +0000 2021,negative,@FerdinandHaean3 Masyarakat Jakarta bisa mengajukan gugatan class action atas ketidak nyamanan dan bahaya berkendara di Jakarta akibat sumur resapan yg di bangun PemProv
1.46676E+18,Fri Dec 03 13:22:17 +0000 2021,positive,@FerdinandHaean3 Mau tanya Nih Bang.. Kedalaman sumur resapan 60 meter gimna ??  Jakarta itu galian 3-5 meter saja isinya sudah air.  Itu kedalaman 60 meter buat apaan ??? ??????
1.4664E+18,Thu Dec 02 13:37:01 +0000 2021,negative,"@FerdinandHaean3 Memang jaman jokowi gubernur, jakarta ga banjir woi mahluk BODOH, yg BODOH, TOLOL &amp; BLOON itu yg selalu menjilat, ada brp ribu sumur resapan jaman jokowi??? Istana malah tenggelam tuh BODOH, ngomong2 gmn kabar arief puyono? https://t."
1.46657E+18,Fri Dec 03 01:05:07 +0000 2021,negative,"@FerdinandHaean3 Mungkin yg ente maksud dan puji2 itu sumur resapan ini yg di buat oleh si nganu yg ga bisa apa2 itu yak?!.  Makanya fer tu kepala licin isinya jangan lendir aja, ente keliling jakarta dan kiat sumur resapan dari Gubernur bodoh di periode "
1.46638E+18,Thu Dec 02 12:13:48 +0000 2021,negative,"@FerdinandHaean3 Si paok ini kok bodoh x lha, kau buat sumur resapan 60 mtr itu buat apa?  Apa kau kira jakarta ini gurun Sahara yg di Arab?  Paoknya lha kau fer fer."
1.46514E+18,Mon Nov 29 02:08:22 +0000 2021,negative,@FerdinanHasudu1 @nicnohan1 @GunRomli @PSI_Jakarta @aniesbaswedan Otak vs mulut taik... yg pilih mulut taik ya TOLOLLLL aja ????????  https://t.co/HfaeRfVRAo
1.4659E+18,Wed Dec 01 04:31:07 +0000 2021,negative,@firman__nurhuda @Huntu86135688 @AntonKu62463911 Cobain aja hujan tiap hari. Gk akan ada gunany sumur resapan. Solusi jakarta itu bukan sumur resapan.
1.46554E+18,Tue Nov 30 04:44:50 +0000 2021,negative,@firman__nurhuda @Huntu86135688 @AntonKu62463911 Hahahahahahahaha. Bayangin hujan setiap hari. Ada hasil ? Jakarta tdk bsa menggubakan sumur resapan. Wilayah jakarta beberapa persen sudah dibawah laut
1.46535E+18,Mon Nov 29 16:12:07 +0000 2021,negative,@firman__nurhuda @MieAyamSerang @SahabatSaber @tatakujiyati @WKemenpupr Wkwkwkwkw jadi sumur resapan ada hasilnya gak ? Gak ada kan ?   Naturalisasi ada hasilnya ? Kmrin2 jakarta hujan bntr aja banjir dimana mana. Padahal kalau mau niat kerja bsa belajar 
1.46765E+18,Mon Dec 06 00:02:54 +0000 2021,positive,"@firman__nurhuda @MrClark211 @FerdinandHaean3 Kalau tanggul sepanjang 46 KM itu dibangun, maka banjir rob di pesisir Utara Jakarta bisa di bendung. Untuk Jakarta timur dan sekitarnya dilakukan normalisasi sungai agar arus air dari Bogor tidak meluap. Samp"
1.46534E+18,Mon Nov 29 15:11:10 +0000 2021,negative,@firman__nurhuda @randhilicious @GeiszChalifah Sumur resapan merupakan bom waktu...siap siap Jakarta di serbu DBD..MALARIA ..KAKI GAJAH...
1.46785E+18,Mon Dec 06 13:38:13 +0000 2021,negative,"@FirzaHusainID Itu bawahnya gorong2 segede2 gaban yg jakarta ngga punya, bukan sumur resapan bambaaaannnggg pe'ak"
1.46783E+18,Mon Dec 06 12:27:30 +0000 2021,negative,@FirzaHusainID Sumur Resapan di jakarta itu kuburan air.
1.46731E+18,Sun Dec 05 01:33:26 +0000 2021,negative,@FL_Tas16 Tanpa persiapan yang matang tapi ngotot untuk digelar  Ketua komisi D pertanyakan efektivitas sumur resapan cegah banjir jakarta  #SumurResapAnggaran https://t.co/5T0dz2ONvQ
1.46678E+18,Fri Dec 03 14:42:40 +0000 2021,positive,@fl3dg3d @mahdesi @hilmanmunawar @detikcom Gak ngaco. Warga jakartanya aja yg berfikir picik. Siapa yg suruh sumur resapan di tutup...? Warga jakarta berfikir gak sih...! Bikin sumur butuh duit buat ngegali. Sudah di gali sumurnya. Warga jakarta di suruh 
1.46622E+18,Thu Dec 02 01:24:42 +0000 2021,positive,@FransAlosius @Aryprasetyo85 Lha khan ide sumur resapan sdh dilakukan dari sejak jokowi ahok pegang jakarta..program terus berlanjut sekarang….
1.46649E+18,Thu Dec 02 19:16:13 +0000 2021,positive,@FYudiWibowo4 Jakarta punya kerak telor dan sumur resapan
1.46604E+18,Wed Dec 01 13:51:17 +0000 2021,positive,@FYudiWibowo4 Jakarta punya sumur resapan
1.46644E+18,Thu Dec 02 16:03:28 +0000 2021,negative,@GarengHallu @Kardimansaja241 Jalanan yg sudah mulus dirusak dengan membuat sumur resapan yg unfaedah ..... Betul2 anies ini sengaja merusak Jakarta .....!!!!!!
1.46565E+18,Tue Nov 30 11:49:37 +0000 2021,negative,@GarengHallu Di Sleman juga begitu ku saat perbaikan saluran Parit setiap 6 m ada sumur resapan sedalam 6 m. Memang sangat membantu luapan air saat hujan. Tapi jangan lupa Yogya tanah pasir. Nah klo di Jakarta tanah nya tanah liat Makan ga cocok pasti aka
1.46595E+18,Wed Dec 01 07:54:34 +0000 2021,negative,"@GarengHallu Sumur resapan karya anies bukan untuk meresap air hujan dan menanggulangi banjir. Tapi untuk penangkaran dan budidaya nyamuk, supaya warga jakarta diserang penyakit DBD dan mati. Di otak anies jakarta sudah terlalu padat penduduk??????"
1.46622E+18,Thu Dec 02 01:46:23 +0000 2021,negative,"@GarengHallu ????????....KLO cuma drainase doang yg di benarin, anngaran yg di keluarkan cuma sedikit...  Kalau bikin sumur resapan kan anggarannya bisa banyak.???????? Terus kalau rusak jalanannya kan bisa nyalahin pemerintah... NASIB IBU KOTA JAKARTA..."
1.46756E+18,Sun Dec 05 18:07:06 +0000 2021,negative,@GeiszChalifah Bego kok kelewat sih om Ntu bawahnya gorong gorong Bukan sumur resapan  Tau gak sih jakarta itu sudah cuma berapa centi dari permukaan laut Kalo dibuat sumur resapan gak bakal efektif karena aer gak bakal meresap Bilangin lah sama anies kec
1.46739E+18,Sun Dec 05 07:21:40 +0000 2021,negative,@GeiszChalifah Eh geisz itu yg diluar negeri sumur resapan kedalaman 200 meter beda dengan yg ecek ecek kayak di Jakarta. ??
1.46659E+18,Fri Dec 03 02:16:00 +0000 2021,negative,"@GeiszChalifah Penghargaan sebagai penutup kegagalan lain nya, misal proyek sumur resapan. Uang 10 M yg gk jls penggunaan untuk mui jakarta. Skenario ala kadal yg trus di perankan"
1.4678E+18,Mon Dec 06 09:56:54 +0000 2021,negative,@GeiszChalifah Sama ODDO-nya dengan orang yang berstatement bahwa tinggi permukaan tanah di Jakarta lebih baik dari sebelumnya karena sumur resapan ??????
1.46717E+18,Sat Dec 04 16:40:56 +0000 2021,positive,"@GeiszChalifah Yaa maklum, rata2 kaum JKT42 itu ga ada yg kuliah deh, yg ada mah SD-SMA ga naik kelas mulu, doyan ngocok, madol, ngepom, kumpul kebo, ngelem aibon mulu pake duit ortu ??. Makanya rata2 yg pro ke Pak Anies org2 pndidikan tinggi smua. Kaya y"
1.46745E+18,Sun Dec 05 11:23:59 +0000 2021,negative,"@GeiszChalifah Yang di butuhkan jakarta bukan sumur resapan Tapi Bendungan Raksasa , normalisasi sungai dan Drainase yg baik"
1.46597E+18,Wed Dec 01 09:17:51 +0000 2021,negative,"@gembong_warsono @dprddkijakarta @PrasetyoEdi_ @imadya @PSI_Jakarta @Giring_Ganesha Mas, tolong diperkuat lobby dgn partai Gerindra untuk hak angket atas persoalan tanah munjul formula e kelebihan bayar dan sumur resapan"
1.4671E+18,Sat Dec 04 12:01:18 +0000 2021,negative,@gembong_warsono Bilang aja kalau Jakarta bebas banjir kn? ?????? Takut banget ama pak @aniesbaswedan untuk membuat sumur resapan di setiap titik
1.46734E+18,Sun Dec 05 03:50:20 +0000 2021,negative,@Ghurem2 Emang Jakarta milik nenek moyang nya??tutup lobang sumur resapan sj tuh klo mau..
1.46632E+18,Thu Dec 02 08:15:50 +0000 2021,negative,@Ghurem2 Moga2 sukses ya Pak BW. Tidak seperti sumur resapan ya yang tampaknya gagal karena sebagian Jakarta tidak bisa dibuat sumurnya.
1.46551E+18,Tue Nov 30 02:19:05 +0000 2021,positive,"@GunRomli @aniesbaswedan @PrasetyoEdi_ @GunRomli yang perlu juga dipertimbang jangan sampai sumur resapan yang seharusnya membatu penanggulang banjir, tapi karna kontur geologis jakarta yg sebagian wilayahnya di bawah permukaan air laut malah menjadi gena"
1.4671E+18,Sat Dec 04 11:41:27 +0000 2021,negative,@GunRomli @aniesbaswedan ANIS HARUS BERTANGGUNG JAWAB KEMBALIKAN UANG RAKYAT JAKARTA RP 450 MILYAR YANG DIHAMBUR HAMBURKAN BUAT SUMUR RESAPAN.
1.46677E+18,Fri Dec 03 14:21:22 +0000 2021,negative,"@GunRomli @aniesbaswedan Berpuluh ribu thn yg akan datang, saat situs kota jakarta ditemukan mungkin para arkeolog akan berdebat ttg apa sesungguhnya lubang2 yg mrk temukan di dlm tanah, ga akan ada yg mikir kalo itu adlh sumur resapan krn saking konyolny"
1.46584E+18,Wed Dec 01 00:17:19 +0000 2021,positive,@GunRomli @aniesbaswedan Coba cek https://t.co/qIjPy1lxkS
1.46664E+18,Fri Dec 03 05:16:50 +0000 2021,negative,"@GunRomli @aniesbaswedan INi bikin sumur resapan ada kajian sebelumnya ga sih, termasuk AMDAL dll kan? Belum lg dr BPN dan Dinas PU harusnya ada koordiansi kan? DLLAJ/Ditlantas juga dong, karena potensi membahayakan pengguna jalan juga kan? Apakah @psi_id"
1.46689E+18,Fri Dec 03 22:11:17 +0000 2021,negative,"@GunRomli @aniesbaswedan Kalau saya lihat foto keduanya sama, dan kita salut dengan kinerja propinsi DKI Jakarta @aniesbaswedan  menempatkan sumur resapan pada tempatnya, tuh lihat bukti ada bekas tinggi genangan air yg masih menempel di tembok sebelah ka"
1.46675E+18,Fri Dec 03 12:30:42 +0000 2021,negative,"@GunRomli @aniesbaswedan Kan emang g jelas bang apa tujuannya. Jelas2 tanah di Jakarta udah rendah daya serap, malah bikin sumur resapan. Ini yg namanya omong kosong kok dikerjain?"
1.4657E+18,Tue Nov 30 15:08:28 +0000 2021,negative,"@GunRomli @aniesbaswedan Ngeri jalan Jakarta sekarang, selain macet dan banjir , skrg ada lagi yg baru kalau gk ambles, malaria ( dbd ) 18k titik sumur resapan nyamuk riang gembira ??????"
1.46677E+18,Fri Dec 03 14:09:34 +0000 2021,negative,"@GunRomli @aniesbaswedan Sumur resapan terbukti ampuh meresap anggaran !!!, jakarta telah mengambil kebijakan yg fatal hahaa melawan sunatullohj"
1.46595E+18,Wed Dec 01 07:25:58 +0000 2021,negative,@GunRomli @aniesbaswedan Untuk apa sih buat sumur resapan begitu ?? Bukankah banjir jakarta teratasi kalo mukijo jadi presiden??? ??????
1.4671E+18,Sat Dec 04 11:43:56 +0000 2021,negative,@GunRomli ANIS HARUS BERTANGGUNG JAWAB KEMBALIKAN UANG RAKYAT JAKARTA RP 450 MILYAR YANG DIHAMBUR HAMBURKAN BUAT SUMUR RESAPAN. TANGKAAAPP ANIS
1.46516E+18,Mon Nov 29 03:22:48 +0000 2021,negative,"@GunRomli Mungkin ada tujuan lain, peternakan baru nyamuk.  Siap-siap endemik DBD berikut meningkat ..  https://t.co/IXxAB4cYRO"
1.46625E+18,Thu Dec 02 03:42:59 +0000 2021,negative,@GusNadjb Sebenarnya banyak model sumur resapan. Gak usah kelihatan begini biar lebih bagus. Di Jogja juga dibawah jalan ada selokan besar. Di selokan itu selang beberapa meter dibuat sumur resapan.  Tapi ya tidak usah dicontoh pleg. Jogja dan Jakarta bis
1.46647E+18,Thu Dec 02 18:08:38 +0000 2021,negative,"@HabiebBass WARGA DKI JAKARTA MEMINTA INISIATOR SUMUR RESAPAN DAN SEMUA YANG MENYETUJUI ""PROYEK"" TERSEBUT BERTANGGUNGJAWAB"
1.4655E+18,Tue Nov 30 01:57:26 +0000 2021,negative,@HaikhSmartikh @DavichiLeonardo @PrasetyoEdi_ @DKIJakarta Kalau kondisi tanah jakarta tidak akan efektif sumur resapan itu. Karena muka air tanah jakarta ting dg kata lain sudah jenuh tanahnya. Mungki si gub mau mencontoh DIY. Tapi kan tanah DIY sangat be
1.46661E+18,Fri Dec 03 03:33:24 +0000 2021,positive,@hansssolo Hapus saja. Dan kalian  jangan menyesal jika nanti warga Jakarta bikin gerakan galang dana untuk membuat sumur resapan secara swadaya.
1.46676E+18,Fri Dec 03 13:05:09 +0000 2021,negative,"@hapeproperti @GunRomli @aniesbaswedan Sumur resapan Anies katanya sampe bermeter2, bisa2 jalanan Jakarta jadi festival lomba adu nyali??"
1.46674E+18,Fri Dec 03 12:09:11 +0000 2021,positive,@hariutomo05 @Mi73Hel @na_dirs @tatakujiyati Berani jawab tdk?? ???? Gx berani atau takut terima kyataan?? ????  Baca ua ngab.. semoga gx pedih liat d begoin terus sm junjungannya https://t.co/EuL0UKGxSN
1.46564E+18,Tue Nov 30 11:29:03 +0000 2021,negative,@Hayuningrat7 Ada menurut kaum kadrun anies baswedan. Karena bisa menghancurkan jakarta. Dan yang paling hebat membuat sumur resapan didalam sungai untuk menangkap air yang nakal.
1.46585E+18,Wed Dec 01 01:08:32 +0000 2021,negative,@hazbyihsany @InayatullahRif1 @tatakujiyati @DinasSDAJakarta @aniesbaswedan @jokowi Oh itu keliru. Riza bilang 2021 Pemda telah siapkan 400M utk 40.000 sumur. Jadi cost 1 sumur 10 juta donk.  https://t.co/pKsqz9ZIRs
1.46585E+18,Wed Dec 01 00:55:13 +0000 2021,positive,@Hendriksrtn @Uki23 Sumur resapan DKI Jakarta Perang melawan #banjirJakarta ?  welcome Desember ayo kurangi Efek Rumah Kaca balapan Formula E Jakarta #vaksin https://t.co/wQVvF8ELCs
1.46536E+18,Mon Nov 29 16:50:16 +0000 2021,positive,"@HenryJ4ck Probably Jakarta, Indonesia ???? https://t.co/gRYr6ZEm8P"
1.46569E+18,Tue Nov 30 14:26:09 +0000 2021,positive,"@hkushardanto @S4N_W1B1 Itu sumur resapan emang tujuannya mengurangi limpasan air ke sistem drainase, jadi sebagian designnya ya juga ambil limpasan air dari drainase. Kenapa? karena klo curah hujannya di atas 100 mm kapasitas drainase di Jakarta itu gak "
1.46781E+18,Mon Dec 06 10:54:55 +0000 2021,positive,"@Huntu86135688 @Myrdall1 Kampung gue gak ada sumur resapan , karena masih banyak lahan hijau.  Berpikirlah , Sekarang mana ada Jakarta ada lahan Hijau paling ya 30/20% Dari Total wilayah Jakarta."
1.46773E+18,Mon Dec 06 05:40:45 +0000 2021,positive,"@Huntu86135688 @Myrdall1 Tokyo membangun Sumur Resapan Di Jalanan karena ya itu Titik Rawan Banjir disitu.  Malah Tokyo lebih banyak di Jalanan , sedangkan Jakarta lebih banyak di Tepi Jalan / Taman. https://t.co/BJw96rIbQF"
1.46716E+18,Sat Dec 04 15:53:56 +0000 2021,negative,"@ichwankalimasad Apa iya ada pemimpin yang gitu? Jakarta nggak mungin ah gitu. Kan udah bikin sumur resapan. Begitu airnya masuk langsung dibeton, biar airnya nggak keluar lagi. Haha...."
1.46729E+18,Sun Dec 05 00:33:38 +0000 2021,positive,"@idhoen @dayatia @OcuDenKo Utk Jakarta yg air tanahnya parah dan tanah banyak terhalang beton, aspal dsb, sumur resapan itu kudu banget. Masa mau turun terus tanah di Jakarta atau banjir terus? Yg penting kan konstruksinya yg bener utk menyerap air. Sayan"
1.46572E+18,Tue Nov 30 16:13:11 +0000 2021,positive,"@ifann_surf @jhon_gudel @NetizenBerisik Sebagian Jakarta katanya kn?  ngk semua kn?  Sumur resapan itu untuk antisipasi genangan air dijalan Bkn anti banjir ya ,,, Ada jalan yg rendah  Harusnya jalan nya yg ditinggikan  Jd sumurNya berpungai"
1.46745E+18,Sun Dec 05 11:09:30 +0000 2021,positive,@ifann_surf @NetizenBerisik @agung_milala Wah  sumur resapan di jakarta ada dikota-kota modern di dunia loh  jadi buat para Kaum ODDJ (Otak Dikit Dongo Jangan) coba lah perbanyak baca dan browsing2 kota modern di dunia https://t.co/KbxkGFC08F
1.46748E+18,Sun Dec 05 13:06:03 +0000 2021,negative,@ihwanbudiawan @jhabadi @GeiszChalifah Masih berani lu pamer dongokmu dgn alasan karena foto. Lu nganggap rekayasa dongok ? Ini terakhir gw jawab lu yg asli dongok. Gmn Sumur Resapan junjunganmu meresap air yg secara umum tanah Jakarta sudah jenuh air. ht
1.4664E+18,Thu Dec 02 13:26:00 +0000 2021,positive,"@ilhamjati4 @SenoWerkudoro4 @FerdinandHaean3 @cebong_akuts Cebong mana paham tentang jakarta, Jika permukaan air jakarta 12 m Di buat sumur resapan kedalaman 60m  Jika amrol penutupnya, makan nyawa berapa jiwa Dan bisa jadi aarang penyakit"
1.46735E+18,Sun Dec 05 04:41:19 +0000 2021,negative,"@indahjegeg14 @aniesbaswedan Program sumur resapan dengan anggaran besar namun terkesan tidak dipersiapkan dengan matang dan hasilnya mengecewakan, dan tidak dapat mengatasi banjir di Jakarta?? #SumurResapAnggaran https://t.co/uUNipOzhss"
1.46607E+18,Wed Dec 01 15:50:12 +0000 2021,negative,@Iriandi19 @soang007 @CNNIndonesia Solo udah di jelasin sawa walkot nya bukan  yv spt Jakarta...  Jgn sering² baca kantor berita hoax GELORA...  NEH LIHAT SUMuR RESAPAN DI SINGAPURA PAKE PERENCANAAN MATANG... Dan ada palka pengaturan jika debit air berleb
1.46672E+18,Fri Dec 03 10:32:34 +0000 2021,negative,@Irwan2yah @DKIJakarta Biasanya @PSI_Jakarta tegas nih...mana suaranya kok melempem terkait Dana hibah Dan program sumur resapan yg ngak mutu @DKIJakarta
1.46681E+18,Fri Dec 03 16:42:38 +0000 2021,positive,"@ismailfahmi @DKIJakarta Pemilihan lokasi lagi. Tidak semua area di Jakarta cocok untuk dibuat sumur resapan. Apresiasi terhadap Pemprov DKI, daerah Jakarta Utara 0 sumur resapan, karena air tanah jenuh dan pendek. Tapi kapan hari di timeline saya lihat a"
1.46706E+18,Sat Dec 04 09:25:04 +0000 2021,positive,@ismailfahmi Kalau kata wagub 7-13 jt. Tergantung teknologi. Tp kalau pakai APBD ya nunut standar KemenPU atau ekatalog. Sbnrnya lbh khawatir kalau non-APBD dan akhirnya pakai uang kewajiban swasta.   https://t.co/3JVrDs0DRe
1.46708E+18,Sat Dec 04 10:33:19 +0000 2021,negative,"@ismailfahmi Kok Pemprov. DKI Jakarta nya hanya diam saja. Seharusnya mereka cepat mencounter dan terbuka dgn besarnya anggaran Sumur resapan per titik, jangan sampai menjadi bola liar dan Fitnah."
1.46522E+18,Mon Nov 29 07:07:48 +0000 2021,negative,@ismailfahmi Silahkan dibaca sampai selesai. Yang buat dokter2 alumni FKUI. https://t.co/gk6X4SWqRv
1.46695E+18,Sat Dec 04 01:49:38 +0000 2021,positive,@ismailfahmi Ternyata kekuatan buzer yg kurang ilmu itu lebih kuat mempengaruhi kebijakan.   Bahkan sampai anggota Fraksi X yg komplain terkait dana anggaran sumur resapan.  Emang ya otak cebong lebih suka Jakarta kota banjir ketimbang Jakarta bebas banji
1.46625E+18,Thu Dec 02 03:23:24 +0000 2021,positive,@itokomar @ihwanbudiawan @_dimashp @CNNIndonesia Pertanyaan saya ada gk @jokowi dulu sebagai gubernur DKI Jakarta menargetkan 4000 sumur resapan? Cuma nanya
1.46698E+18,Sat Dec 04 03:44:58 +0000 2021,positive,"@itokomar @Rizkihadi @Tri33milanisti @tatakujiyati Jgn pake contoh anekdotal. Gak keren mas, kan klaimnya arsitek. Dinas SDA bikin sumur resapan ada uji permeabilitasnya &amp; gak semua tanah di Jakarta jenuh. Lagian dicoret di banggar bkn final dan bkn b"
1.46607E+18,Wed Dec 01 15:49:59 +0000 2021,negative,"@itokomar @soang007 @CNNIndonesia Jangan kemana2 Surabaya pernah banjir lu liat sana google,,tauan lu bukan warga Jakarta kan?? Ilangin tuh gelar arsitek klo gak tau sumur resapan biopori,,kasian Ama titel saking bencinye Ama gubernur DKI bloon Nye keliat"
1.46762E+18,Sun Dec 05 22:20:14 +0000 2021,positive,"@jhabadi @GeiszChalifah Jalan2 cuman seputaran jabodetabek sok2an nyebut jepang, singapore,amsterdam. Lha jakarta dulu juga dikuasai bangsa belanda yg elu2 bangga2in itu??. Sumur resapan juga berfungsi untuk menjaga kestabilan air tanah. Biar sumur2 gak k"
1.46534E+18,Mon Nov 29 15:07:16 +0000 2021,negative,@jisatu01 @Uki23 Perusakan Jakarta telah sedang terjadi. Dimulai dengan pelebaran trotoir yang menyempitkan jalan raya hingga pembuatan sumur resapan yang gagal fungsi. Dan solusinya adalah kegaduhan baru: Formula E. Inilah yang akan senantiasa dikenang d
1.46784E+18,Mon Dec 06 12:58:18 +0000 2021,negative,@JoenWeni_03 @Aareuyan Jika Anis akalnya masih sehat dan punya rasa malu harusnya minta maaf ke warga DKI JAKARTA bahwa air tdk bisa dimasukkan ke dalam tanah meskipun sdh dibuatkan sumur resapan. Gorong gorong tdk mampu menahan air.
1.46694E+18,Sat Dec 04 01:32:22 +0000 2021,positive,"@JohnManjo555 @marlina_idha apakah jakarta banjir?  sumur diatas trotoar tapi lubangnya kan lebih rendah dari jalanan,, sehingga airnya mengalir. debat masalah sumur resapan knp jadi bibib yg kena,"
1.46662E+18,Fri Dec 03 03:50:25 +0000 2021,positive,"@JohnManjo555 @marlina_idha Klo bukan org jakarta ,biasa akan ngoceh ga jelas..#manfaat sumur resapan ,sdh terbukti #istana ga ada genangan,,#kecuali genangan kebodohan..#yg kerja ada buktinya bkn di dukung ,tapi digerogotin spy ga jalan ..#picik"
1.46661E+18,Fri Dec 03 03:43:06 +0000 2021,positive,"@JohnManjo555 @marlina_idha Sumur resapan versi Jokowi bagaimana kabarnya,biaya luar biasa,60 m bisa bikin terowongan Antar wilayah Jakarta. ITU namanya pembodohan John....."
1.46666E+18,Fri Dec 03 06:33:42 +0000 2021,positive,"@JohnManjo555 @Muslim123L @marlina_idha Anda tinggal di jakarta???? Apakah di saat curah hujan tinggi kemarin jakarta banjir?? Adapun ada banjir..penanganan dalam hitungan jam kelar...anda melihat itu??? Jangan bicara teknis sumur resapan, lihat dan rasak"
1.46699E+18,Sat Dec 04 04:56:50 +0000 2021,positive,"@JohnManjo555 @wilarmono @marlina_idha Santai aja om. Buktinya jakarta banjirnya gak parah2 amat. Dlm hitungan jam surut. Berfungsi dong sumur resapan nya. Akal sehatnya di pakek, jgn di anggurin. ??????????"
1.46785E+18,Mon Dec 06 13:52:43 +0000 2021,negative,@julio_PTG @aniesbaswedan Buat apa pak? Kontraktor sumur resapan itu urusan bpk bkn urusan publik jakarta. Warga cuma mengkritisi kondisi sumur resapan yg  di buat asal2an walau dgn biaya rp 80 jute.
1.46766E+18,Mon Dec 06 01:17:09 +0000 2021,positive,"@jumianto_RK @Jagal_Abbilowo @aniesbaswedan @GeiszChalifah Tanah Jakarta sudah naik, ada datanya. kata @GeiszChalifah berkat sumur resapan karya @aniesbaswedan .  Warga hanya tau bukti bro, bukan data lo @GeiszChalifah.."
1.46676E+18,Fri Dec 03 13:07:39 +0000 2021,positive,@JustDonzh @Quote72920491 @susipudjiastuti https://t.co/Yhe2IiVEJX berarti setuju kan kalo sebenarnya sumur resapan itu bagus dan perlu. Terutama untuk jakarta. kalo soal masterplan/visi ke depan gw gak bisa komen deh soalnya ilmu gw gak nyampe kesitu.
1.4667E+18,Fri Dec 03 09:37:48 +0000 2021,negative,"@K7_m0en @aniesbaswedan @DKIJakarta Kita bersama test nanti, Jakarta musim banjir. Berfungi gak sumur resapan ide Gubernur raja Ngibul ini.  Aku yakin tidak. Jika tidak, artinya ini pesta pora uang rakyat di APBD. @DinasSDAJakarta  @DKIJakarta"
1.46669E+18,Fri Dec 03 08:38:32 +0000 2021,negative,@K7_m0en @ReflyHZ minta Jakarta ditutup biar kaga keliatan pas nutup sumur resapan ama aspal
1.4663E+18,Thu Dec 02 06:36:36 +0000 2021,negative,"@kadrun_kw @PakaiDuaMasker @aniesbaswedan @DKIJakarta @dprddkijakarta @bpkri @DivHumas_Polri @KejaksaanRI @KPK_RI Semakin banyak sumur resapan Semakin Hancur Jakarta dan banjir tetap tdk akan bisa teratasi, karna lain yg gatal lain pula yang digaruk ....."
1.46741E+18,Sun Dec 05 08:39:20 +0000 2021,negative,"@Kak1Satu Anggaran besar yang gak tepat guna, program sumur resapan tidak terkonsep sehingga tidak efektif mengatasi banjir di Jakarta?? #SumurResapAnggaran https://t.co/PeGFMOqPlB"
1.46688E+18,Fri Dec 03 21:37:25 +0000 2021,negative,"@kangdede78 @aniesbaswedan gubernur unfaedah seperti banyak programnya yg gatot trs di bongkar,dulu bikin patung juga gitu ada beberapa kali ahirnya di bongkar ini skrang sumur resapan,jakarta telah memilih gubernur yg fatal"
1.46527E+18,Mon Nov 29 10:49:31 +0000 2021,negative,"@kantayu Fungsi saluran drainase dan Sumur resapan itu masing-masing berbeda, terpisah dan beda bidang tanahnya. Lalu bagaimana bisa Dinas SDA Jakarta bisa membuat terobosan air limbah bercampur dengan air resapan sekaligus? Kajian teknisnya seperti apa?"
